row_id,engagement_score
89440,4.180999
89441,2.5149693
89442,3.6716645
89443,3.0191562
89444,3.3365304
89445,4.2783237
89446,3.697601
89447,2.8684292
89448,3.1822844
89449,2.9904418
89450,2.7254665
89451,4.0506277
89452,3.9967349
89453,2.8100762
89454,2.6331732
89455,3.4588447
89456,3.256398
89457,3.8475912
89458,4.0894265
89459,2.5369017
89460,3.5754352
89461,3.3729773
89462,3.8117702
89463,2.814011
89464,3.6433537
89465,3.1952877
89466,4.1775155
89467,3.1733136
89468,3.2819483
89469,2.4664695
89470,1.8210503
89471,3.355277
89472,4.0818624
89473,3.0852325
89474,3.098523
89475,3.6258204
89476,3.4900625
89477,3.1244404
89478,2.7464037
89479,3.0621397
89480,3.8556964
89481,3.7402694
89482,3.716047
89483,3.4897683
89484,3.5190928
89485,3.6838531
89486,4.027884
89487,4.151917
89488,3.377768
89489,3.677404
89490,3.3943124
89491,3.0487115
89492,3.6562614
89493,4.2157755
89494,4.0879407
89495,3.6033995
89496,2.67688
89497,2.8537223
89498,3.4496555
89499,3.1576867
89500,3.1674397
89501,3.082656
89502,2.682651
89503,3.7933216
89504,2.857946
89505,4.20372
89506,2.9953334
89507,3.9421253
89508,3.3675299
89509,3.6255493
89510,3.881202
89511,4.215812
89512,3.9086666
89513,4.0534554
89514,3.7774804
89515,3.791603
89516,2.4272175
89517,3.6297834
89518,3.6917634
89519,3.6762166
89520,3.9087408
89521,3.9503744
89522,2.8053
89523,3.9675436
89524,3.527478
89525,3.9787793
89526,3.7107882
89527,3.0754793
89528,3.7413774
89529,3.2130914
89530,3.5601306
89531,3.8153362
89532,3.9228048
89533,2.646069
89534,3.4766593
89535,3.7179039
89536,3.4772923
89537,3.5698965
89538,3.248483
89539,2.1830356
89540,2.710331
89541,3.3457744
89542,3.778684
89543,3.5035799
89544,4.0254207
89545,3.2982554
89546,4.126464
89547,4.22238
89548,3.191091
89549,3.374592
89550,3.844875
89551,3.3358183
89552,2.9524739
89553,3.8325882
89554,4.0518007
89555,3.383059
89556,3.186745
89557,2.8488212
89558,3.1122096
89559,3.250058
89560,2.9823475
89561,4.3643246
89562,3.6216652
89563,3.7075593
89564,3.5657609
89565,3.8586385
89566,3.1384065
89567,3.1034343
89568,1.8883318
89569,3.9338605
89570,3.273645
89571,3.7606485
89572,3.4192839
89573,2.9069827
89574,3.6968431
89575,2.968178
89576,4.1213512
89577,3.1966372
89578,4.17687
89579,4.0361037
89580,4.092453
89581,4.268972
89582,3.029527
89583,3.673713
89584,2.2788491
89585,3.7805145
89586,3.1615307
89587,4.13135
89588,3.6395507
89589,3.9778464
89590,4.0787716
89591,2.5380623
89592,3.2676415
89593,3.4634686
89594,3.6168745
89595,4.2686677
89596,3.7009141
89597,4.106842
89598,3.5886981
89599,2.6406898
89600,2.6960325
89601,3.8875928
89602,4.2215595
89603,3.4720907
89604,3.0778868
89605,2.5011678
89606,3.0365846
89607,2.7014267
89608,4.290852
89609,4.0149994
89610,2.9076064
89611,3.3135986
89612,4.074352
89613,3.992963
89614,3.1700246
89615,3.3324478
89616,3.884179
89617,3.4926567
89618,4.146381
89619,3.6329207
89620,2.7511294
89621,3.3293314
89622,3.2633348
89623,3.2936773
89624,3.84179
89625,3.7360506
89626,4.1378226
89627,3.2520282
89628,3.5918217
89629,3.8310425
89630,4.172957
89631,3.1408799
89632,3.5039937
89633,4.220282
89634,3.6862683
89635,2.9773278
89636,2.884657
89637,4.067743
89638,3.8461566
89639,3.7934701
89640,4.1672993
89641,3.4194362
89642,3.351043
89643,3.7334254
89644,3.0829997
89645,3.373895
89646,3.3784442
89647,4.399484
89648,2.4191515
89649,3.1702588
89650,3.6178844
89651,2.9882672
89652,3.5416298
89653,3.1898687
89654,2.9248614
89655,4.319702
89656,3.8082743
89657,3.1483874
89658,4.050358
89659,3.7941866
89660,4.2000136
89661,3.4721782
89662,3.427344
89663,3.8723545
89664,3.8783143
89665,3.8283184
89666,3.741513
89667,2.6431584
89668,3.7470748
89669,3.6746576
89670,4.221319
89671,2.8212664
89672,3.5048146
89673,3.2116408
89674,2.5935123
89675,3.4900572
89676,2.884414
89677,4.2952404
89678,3.8705163
89679,3.8979418
89680,3.4672363
89681,4.3628607
89682,3.9635503
89683,3.9411304
89684,3.7464352
89685,3.5260496
89686,3.9797676
89687,2.6174128
89688,2.1694436
89689,3.8709154
89690,2.9169168
89691,3.4573824
89692,2.9732451
89693,4.129715
89694,4.0133023
89695,4.0646605
89696,3.5326395
89697,3.4512103
89698,3.5706854
89699,3.8705616
89700,2.7855487
89701,4.182839
89702,2.8093824
89703,3.331729
89704,4.1988235
89705,3.3976645
89706,2.246484
89707,4.0257015
89708,3.6870503
89709,2.716571
89710,2.8022072
89711,2.5696092
89712,4.283755
89713,3.4134119
89714,3.9356537
89715,2.256702
89716,3.0716941
89717,2.6189592
89718,4.1169024
89719,3.7956836
89720,2.8808765
89721,3.377839
89722,3.9619
89723,3.1660492
89724,2.4385176
89725,3.8431168
89726,2.6102533
89727,2.9334884
89728,3.4262583
89729,3.3600147
89730,2.8407402
89731,4.0894403
89732,2.8821456
89733,3.1862652
89734,4.156936
89735,4.1239357
89736,3.4767456
89737,3.2016664
89738,4.252382
89739,3.4758828
89740,3.5449011
89741,3.382662
89742,3.7921865
89743,3.0132465
89744,2.9552517
89745,4.123156
89746,2.993585
89747,3.4412184
89748,1.47947
89749,2.735053
89750,3.546426
89751,3.3285024
89752,4.1585717
89753,3.5885644
89754,4.0619993
89755,3.580224
89756,4.2133245
89757,2.494763
89758,4.1612887
89759,3.5775578
89760,3.2180364
89761,3.6585839
89762,3.0509381
89763,3.3074517
89764,3.414709
89765,3.3926032
89766,2.718052
89767,3.6592166
89768,3.571063
89769,4.2149715
89770,1.9975044
89771,4.4898667
89772,3.0848882
89773,3.9041014
89774,4.5326023
89775,3.8809314
89776,2.5768666
89777,3.9429073
89778,2.0466766
89779,3.8356934
89780,3.5796578
89781,3.1481717
89782,3.9522684
89783,4.003486
89784,3.6908743
89785,3.8757684
89786,3.9713268
89787,3.6723285
89788,4.2208443
89789,4.144208
89790,3.4189782
89791,4.225896
89792,3.3016827
89793,2.8122365
89794,3.1949587
89795,2.7664511
89796,2.0960915
89797,3.3256295
89798,3.5295334
89799,2.8682926
89800,2.8765743
89801,3.4507802
89802,3.3360507
89803,4.077996
89804,2.9660645
89805,3.4012764
89806,4.3360386
89807,3.551001
89808,3.7465246
89809,2.160481
89810,3.5442438
89811,3.3404796
89812,3.4945307
89813,3.763765
89814,3.667748
89815,2.5698888
89816,2.8883011
89817,3.827893
89818,3.4523058
89819,2.8096972
89820,3.5077279
89821,2.740376
89822,3.2581215
89823,3.230564
89824,3.471837
89825,4.3917623
89826,3.9466844
89827,4.094509
89828,3.1242964
89829,2.8768153
89830,4.019777
89831,4.205341
89832,4.214199
89833,4.0564256
89834,3.6371543
89835,3.2151022
89836,3.1444924
89837,3.2406836
89838,3.4181933
89839,4.367761
89840,3.4227006
89841,3.5698545
89842,3.173848
89843,3.7250412
89844,3.3787067
89845,3.6422565
89846,3.6814458
89847,2.2458735
89848,4.015938
89849,3.4716022
89850,3.1208587
89851,3.3609757
89852,3.1055512
89853,4.195922
89854,3.644493
89855,2.812924
89856,3.6230953
89857,3.9923608
89858,3.770591
89859,3.5181134
89860,3.3161528
89861,4.143423
89862,4.228862
89863,4.0516963
89864,2.2527874
89865,3.51084
89866,3.6121945
89867,3.6457734
89868,4.1789565
89869,2.6297882
89870,3.6627443
89871,4.0432053
89872,4.1343584
89873,3.65527
89874,3.351111
89875,2.746405
89876,3.8863053
89877,4.2028565
89878,4.062486
89879,3.9187608
89880,3.7890315
89881,3.2495122
89882,3.7510543
89883,2.8437264
89884,3.3672113
89885,4.011534
89886,4.3248677
89887,3.0889761
89888,3.5197015
89889,3.7941751
89890,4.1377745
89891,4.0011015
89892,3.6470723
89893,3.6157665
89894,4.0483837
89895,3.4432294
89896,3.2530196
89897,3.3150327
89898,3.4119413
89899,3.770405
89900,3.7210784
89901,4.1794233
89902,4.104463
89903,4.2494597
89904,3.7407126
89905,3.3506362
89906,4.2355614
89907,3.212602
89908,3.3255432
89909,3.4884393
89910,2.5459726
89911,3.390134
89912,3.9861584
89913,3.6626801
89914,4.1896033
89915,4.087413
89916,3.5595734
89917,2.5572996
89918,3.354985
89919,2.9959335
89920,3.941367
89921,3.7939475
89922,3.1725988
89923,3.1722462
89924,3.82679
89925,2.705031
89926,3.9609635
89927,4.0414
89928,3.50912
89929,3.9803724
89930,3.436225
89931,3.7901716
89932,3.4161005
89933,3.031667
89934,2.3581479
89935,2.594774
89936,3.2758038
89937,3.5151076
89938,2.4140344
89939,4.1760693
89940,4.072217
89941,3.7153175
89942,3.9671323
89943,2.5619671
89944,3.9825313
89945,3.6691852
89946,4.307158
89947,3.4168289
89948,3.2255404
89949,4.0471554
89950,3.741291
89951,4.0271606
89952,3.6055279
89953,3.6931753
89954,4.105919
89955,3.7146547
89956,2.8344798
89957,3.2868915
89958,3.7746599
89959,3.6294081
89960,2.687587
89961,4.0117564
89962,3.3667612
89963,3.8132262
89964,2.5919182
89965,2.9199443
89966,4.360823
89967,4.0316687
89968,3.7005718
89969,3.499171
89970,3.3159158
89971,3.4858866
89972,3.3562434
89973,4.1344476
89974,4.1236296
89975,3.4118507
89976,2.5085108
89977,3.7622416
89978,3.3584068
89979,3.4153132
89980,3.596916
89981,3.5228002
89982,3.7301862
89983,3.361752
89984,4.234945
89985,3.9749742
89986,2.7414944
89987,3.9465046
89988,3.654813
89989,4.4115477
89990,3.818323
89991,3.3982527
89992,3.9960253
89993,3.8969078
89994,3.9759514
89995,2.9003851
89996,3.9725044
89997,4.3818946
89998,3.650876
89999,2.6708672
90000,3.441175
90001,4.149426
90002,3.8266222
90003,3.445798
90004,2.7910285
90005,4.125094
90006,4.044365
90007,3.9272456
90008,2.475419
90009,3.595464
90010,2.8203595
90011,3.0764964
90012,4.085678
90013,3.411541
90014,2.6568055
90015,2.089472
90016,4.0538154
90017,3.514963
90018,3.0562382
90019,3.4047058
90020,3.6762903
90021,3.6783214
90022,3.0695963
90023,4.251387
90024,2.5901673
90025,3.5283654
90026,3.420735
90027,3.6218035
90028,2.7526588
90029,4.1431823
90030,2.8171637
90031,4.2086086
90032,2.7113702
90033,2.3176918
90034,3.6318007
90035,3.4121027
90036,3.6156797
90037,4.02036
90038,3.8753703
90039,4.078682
90040,2.8355772
90041,3.836207
90042,2.608598
90043,3.702178
90044,3.3627212
90045,3.6969342
90046,3.4598465
90047,3.279681
90048,4.084644
90049,4.230846
90050,3.7962377
90051,3.5715587
90052,4.1128907
90053,4.1207414
90054,3.5735188
90055,3.6591587
90056,3.2655013
90057,3.1217434
90058,3.2109406
90059,3.6729078
90060,3.7146993
90061,2.9120555
90062,3.8062718
90063,3.12046
90064,4.0573497
90065,3.8016236
90066,4.130149
90067,4.40632
90068,2.9160862
90069,3.279077
90070,3.5464704
90071,2.8081896
90072,2.5719247
90073,3.9946556
90074,3.6198652
90075,2.994398
90076,4.1590643
90077,4.048391
90078,3.6829376
90079,4.1953797
90080,2.3840666
90081,4.561986
90082,3.8215034
90083,3.5929053
90084,3.9865742
90085,4.120736
90086,3.698513
90087,3.551215
90088,4.084381
90089,3.3363323
90090,3.4226463
90091,3.1015964
90092,4.5151997
90093,4.332402
90094,3.2536404
90095,3.730496
90096,2.9993768
90097,3.4312344
90098,3.9070241
90099,3.6710908
90100,2.9105077
90101,3.3416965
90102,3.1851423
90103,3.8230233
90104,3.7652497
90105,3.240897
90106,4.012454
90107,2.743677
90108,3.7840497
90109,3.2042458
90110,3.7817838
90111,3.7103164
90112,2.6394427
90113,3.3455157
90114,2.277843
90115,1.626886
90116,3.5971315
90117,3.4387276
90118,2.916814
90119,3.6001627
90120,3.2677875
90121,3.9847345
90122,3.3555555
90123,3.6571918
90124,3.555892
90125,4.064523
90126,2.9967237
90127,3.6986566
90128,3.54706
90129,3.8401077
90130,4.072734
90131,3.5085795
90132,3.514301
90133,3.4242659
90134,2.9338427
90135,4.1575375
90136,2.8462658
90137,3.6399446
90138,3.3431323
90139,4.1889052
90140,4.1014934
90141,2.6128912
90142,3.109165
90143,2.581272
90144,4.0072284
90145,2.8959339
90146,3.4311502
90147,3.8164885
90148,4.3042336
90149,2.79665
90150,3.949091
90151,3.9656706
90152,3.80401
90153,4.1410737
90154,2.9958682
90155,3.6276116
90156,4.014144
90157,2.0600905
90158,3.7434127
90159,3.459224
90160,3.9825835
90161,2.2771826
90162,2.8180687
90163,3.1585944
90164,3.5339613
90165,2.7977645
90166,2.9570432
90167,4.203756
90168,2.8952258
90169,4.289072
90170,3.786275
90171,3.992073
90172,3.821449
90173,3.540471
90174,3.3475573
90175,3.5657275
90176,2.9081085
90177,2.4476838
90178,3.6469827
90179,2.544394
90180,4.069402
90181,2.6653192
90182,4.0774736
90183,3.2067947
90184,3.5151715
90185,2.7990565
90186,3.3864892
90187,3.7598357
90188,3.2796834
90189,3.5906749
90190,3.8475647
90191,4.0260916
90192,3.8083138
90193,3.2352989
90194,4.201161
90195,3.1492918
90196,4.1434283
90197,3.4255104
90198,3.1185687
90199,3.1690257
90200,3.5210938
90201,3.9477725
90202,3.1582208
90203,3.9263072
90204,2.9480803
90205,4.24928
90206,3.3752308
90207,3.2143638
90208,3.8209152
90209,3.6079326
90210,3.2573016
90211,4.09788
90212,3.7182724
90213,3.8282516
90214,3.1852489
90215,3.9508033
90216,2.8177423
90217,3.3243327
90218,3.7188423
90219,4.333398
90220,3.1138158
90221,4.093954
90222,3.2044117
90223,3.0635383
90224,3.7285419
90225,3.7904518
90226,3.3395097
90227,2.944742
90228,2.7039218
90229,3.500903
90230,2.8925078
90231,3.3959546
90232,3.6338916
90233,2.9967847
90234,3.947904
90235,4.311856
90236,4.197526
90237,2.9153175
90238,3.866099
90239,4.402403
90240,3.2175274
90241,3.71196
90242,3.4719305
90243,4.0898705
90244,4.037228
90245,3.8714283
90246,3.6098392
90247,2.920115
90248,3.7224126
90249,3.7559493
90250,2.2471607
90251,3.9551194
90252,2.6978977
90253,4.21461
90254,3.063976
90255,3.8783002
90256,2.967762
90257,1.4157208
90258,3.3310869
90259,2.8435702
90260,3.2947862
90261,3.9836543
90262,3.5375016
90263,3.4927516
90264,3.033937
90265,3.6055102
90266,3.6588383
90267,4.223033
90268,3.1563456
90269,2.3107383
90270,3.4929602
90271,3.3558228
90272,4.2429028
90273,2.7415605
90274,4.086302
90275,4.1863837
90276,4.3102875
90277,3.989398
90278,2.5883152
90279,3.673251
90280,2.7725189
90281,4.0498533
90282,4.415655
90283,3.218502
90284,3.3434873
90285,3.4914343
90286,2.6025107
90287,3.001532
90288,2.380813
90289,3.3584309
90290,3.2898817
90291,3.337677
90292,3.2143342
90293,2.9341583
90294,3.1305707
90295,3.5801733
90296,4.09126
90297,2.5154574
90298,4.2990327
90299,3.7323236
90300,2.6253343
90301,2.3958812
90302,4.1148705
90303,4.280368
90304,3.3023095
90305,3.6145513
90306,3.5842795
90307,4.095407
90308,4.2126527
90309,4.022513
90310,4.1936736
90311,2.7996876
90312,3.7480276
90313,3.990547
90314,3.3183787
90315,2.7189357
90316,2.1042802
90317,3.8740845
90318,3.1141422
90319,3.5473928
90320,3.4255195
90321,3.8556542
90322,4.0296826
90323,2.7984655
90324,3.254265
90325,3.2198195
90326,3.893158
90327,3.4380705
90328,3.4170249
90329,3.7570531
90330,3.665083
90331,3.5257444
90332,4.21538
90333,2.273691
90334,3.9550714
90335,3.9970396
90336,3.3032792
90337,3.6086512
90338,3.4988368
90339,3.4668856
90340,3.6073132
90341,3.8952057
90342,2.9893825
90343,3.3050747
90344,3.5226219
90345,3.5946307
90346,3.2969313
90347,2.8765924
90348,3.4926412
90349,2.4167814
90350,2.9994771
90351,3.9666524
90352,3.1644819
90353,3.138719
90354,4.016367
90355,3.1659129
90356,3.23129
90357,4.3342085
90358,4.412016
90359,2.6286461
90360,4.2934794
90361,3.6822648
90362,4.063027
90363,2.5316508
90364,2.961706
90365,3.209663
90366,2.4271603
90367,4.4277964
90368,2.6792006
90369,4.0525074
90370,3.0987523
90371,3.3276656
90372,3.5186398
90373,3.3027008
90374,4.1638365
90375,2.883256
90376,3.6433268
90377,3.41872
90378,3.8975494
90379,3.451271
90380,3.709586
90381,3.0568597
90382,2.709053
90383,4.1790586
90384,2.784402
90385,3.1884391
90386,4.0596485
90387,3.3757155
90388,4.135547
90389,3.5527985
90390,3.904909
90391,3.536256
90392,2.523562
90393,4.148757
90394,2.8169823
90395,3.4402277
90396,3.9895246
90397,3.9569237
90398,4.1985497
90399,4.190531
90400,3.348987
90401,3.1240115
90402,3.1412482
90403,2.2493782
90404,3.7079313
90405,3.224695
90406,2.936063
90407,3.4282908
90408,4.275549
90409,3.8552926
90410,3.261215
90411,2.9589841
90412,3.8296604
90413,4.2319503
90414,4.18187
90415,4.110277
90416,2.402774
90417,4.1192913
90418,2.6667287
90419,2.9195979
90420,2.7710433
90421,4.0561604
90422,3.6503682
90423,3.727073
90424,3.2613225
90425,3.5886216
90426,3.134972
90427,3.9343336
90428,3.2861645
90429,3.6619604
90430,3.780074
90431,4.148855
90432,3.611661
90433,3.6933415
90434,4.5301485
90435,3.5487368
90436,3.3521621
90437,2.9297373
90438,3.8690572
90439,2.7204046
90440,3.16746
90441,3.4318428
90442,4.137284
90443,4.196936
90444,3.3095305
90445,2.4818
90446,4.0796623
90447,2.9031594
90448,4.046777
90449,4.0948057
90450,2.109971
90451,3.69809
90452,3.599018
90453,3.2935655
90454,3.3647325
90455,2.5372717
90456,3.941101
90457,3.4214394
90458,3.482446
90459,2.5335832
90460,3.67966
90461,4.1280518
90462,4.0795546
90463,2.6101043
90464,3.1202226
90465,3.623036
90466,2.5264456
90467,3.38085
90468,3.6571593
90469,2.8495808
90470,3.7518713
90471,3.6976855
90472,3.5568624
90473,4.068616
90474,4.500165
90475,3.0172906
90476,4.0916376
90477,3.4007266
90478,2.99081
90479,3.3220384
90480,3.4346125
90481,3.3055806
90482,3.3406777
90483,4.278271
90484,2.8431497
90485,3.7568803
90486,3.6595318
90487,3.7797983
90488,3.4846861
90489,3.7116494
90490,4.0947394
90491,2.4412782
90492,4.2667603
90493,4.2490916
90494,3.7505019
90495,3.4471874
90496,3.5860326
90497,3.3168073
90498,3.3805413
90499,4.103253
90500,2.5825994
90501,3.8211672
90502,3.7698622
90503,3.9204953
90504,3.406137
90505,2.9869552
90506,3.6744149
90507,2.0871348
90508,3.9989972
90509,3.688163
90510,3.6854596
90511,3.2585318
90512,3.9454298
90513,2.3690884
90514,3.5239904
90515,3.270672
90516,2.2634566
90517,3.1615314
90518,3.8694572
90519,2.7212276
90520,3.8565
90521,3.673675
90522,3.6184251
90523,2.548411
90524,4.0824275
90525,3.1685371
90526,4.1111846
90527,4.2906437
90528,2.0440893
90529,3.514601
90530,3.913457
90531,2.742581
90532,4.356255
90533,3.719809
90534,2.7648501
90535,3.4576244
90536,3.7198615
90537,3.8183427
90538,3.429588
90539,3.2547743
90540,4.033071
90541,3.5945146
90542,3.5836957
90543,3.9719684
90544,3.743396
90545,3.4885259
90546,4.1385736
90547,3.1531394
90548,3.3538537
90549,3.9383843
90550,3.3825228
90551,4.4587874
90552,3.8048773
90553,3.969237
90554,2.8982978
90555,4.0459757
90556,2.6236317
90557,3.887237
90558,4.197775
90559,3.5039642
90560,4.0857286
90561,3.4188068
90562,3.7021792
90563,3.7238448
90564,3.2381742
90565,3.0251386
90566,3.9902778
90567,4.268962
90568,3.9088597
90569,4.413119
90570,4.055109
90571,3.1644487
90572,3.5306034
90573,2.9109206
90574,2.4077744
90575,4.1754556
90576,4.17425
90577,3.430892
90578,3.4414222
90579,4.174257
90580,3.3113158
90581,2.6164622
90582,3.392794
90583,3.0399132
90584,2.4683666
90585,3.148447
90586,3.9728146
90587,3.2709708
90588,3.730746
90589,3.390052
90590,3.9503665
90591,3.3645973
90592,4.277927
90593,3.5480993
90594,3.809794
90595,2.9936924
90596,4.5298796
90597,3.8046236
90598,3.5648394
90599,2.6860638
90600,4.1647105
90601,3.4732637
90602,3.4531333
90603,3.4742553
90604,3.6663854
90605,2.5337784
90606,4.0345845
90607,4.046962
90608,3.9738429
90609,2.971938
90610,4.0744314
90611,3.7088864
90612,3.1569011
90613,2.9872742
90614,2.9807136
90615,2.016049
90616,2.9102724
90617,3.2775147
90618,2.202694
90619,1.6098713
90620,4.031374
90621,4.0952463
90622,3.7164173
90623,3.4863577
90624,2.5106957
90625,3.0064983
90626,4.3447704
90627,3.2655334
90628,3.5722315
90629,3.747422
90630,2.3758824
90631,3.4688349
90632,3.4976041
90633,3.891683
90634,3.599164
90635,3.2494652
90636,3.9708178
90637,3.9691057
90638,3.3389137
90639,3.4019186
90640,3.4970863
90641,4.2051344
90642,2.1342995
90643,3.256806
90644,4.2987022
90645,3.7007852
90646,4.2499437
90647,3.1374576
90648,3.605805
90649,2.5522046
90650,3.1809661
90651,3.4292243
90652,4.426741
90653,4.1966734
90654,3.3482568
90655,3.4974802
90656,2.6142185
90657,2.894369
90658,2.4804518
90659,3.9915292
90660,4.1024294
90661,3.862317
90662,3.8788426
90663,3.770782
90664,4.2698507
90665,2.873679
90666,4.109334
90667,3.2442837
90668,4.3345346
90669,2.935137
90670,3.37294
90671,3.5280757
90672,3.8601778
90673,3.9611807
90674,4.030766
90675,2.837416
90676,3.4309514
90677,1.9286962
90678,3.6215122
90679,4.121727
90680,3.3473177
90681,4.131087
90682,3.2854366
90683,3.9997678
90684,2.480679
90685,3.3596528
90686,3.3777022
90687,3.7945642
90688,2.9561644
90689,3.6581442
90690,3.6343725
90691,3.5131667
90692,3.7254474
90693,3.6836357
90694,3.6796174
90695,3.7881408
90696,3.5811412
90697,2.9831562
90698,2.8468766
90699,4.1246734
90700,3.8291771
90701,3.4711847
90702,3.1118526
90703,3.9041595
90704,3.7187083
90705,3.6659434
90706,3.1278462
90707,3.5120747
90708,3.8381536
90709,2.8180487
90710,2.9556296
90711,3.3018367
90712,4.219661
90713,3.3530698
90714,3.4473958
90715,2.743789
90716,3.166912
90717,3.07056
90718,2.597071
90719,4.006933
90720,3.7748096
90721,4.101073
90722,4.184626
90723,2.6011462
90724,3.8391435
90725,3.5572672
90726,3.389336
90727,3.7502875
90728,3.8384414
90729,3.5796785
90730,2.934473
90731,4.0861373
90732,3.1458917
90733,3.4701357
90734,3.452469
90735,3.6565883
90736,3.2555833
90737,3.4457147
90738,2.5276418
90739,4.0346775
90740,2.5897477
90741,4.4342337
90742,3.5173423
90743,2.9484668
90744,4.2798915
90745,3.556843
90746,2.662102
90747,2.6773915
90748,3.5142646
90749,3.488365
90750,3.379694
90751,3.776527
90752,2.2425928
90753,3.6566756
90754,2.823885
90755,2.391923
90756,3.1443696
90757,3.4709067
90758,4.0400844
90759,2.8935306
90760,3.5715988
90761,3.1000776
90762,3.3806686
90763,4.3604045
90764,3.151424
90765,4.1949263
90766,3.359686
90767,3.1857615
90768,3.6732948
90769,3.2426095
90770,3.2247982
90771,3.1994264
90772,4.040301
90773,3.2332823
90774,4.12013
90775,2.3742323
90776,3.782146
90777,3.8610713
90778,3.4723003
90779,3.7665293
90780,3.2538438
90781,2.865161
90782,3.3833823
90783,3.7493086
90784,3.3727937
90785,3.2084558
90786,3.5241625
90787,3.968925
90788,3.8946579
90789,3.490673
90790,3.3504035
90791,3.7084258
90792,3.4241176
90793,3.3743513
90794,2.3847265
90795,4.072327
90796,3.0305727
90797,3.824867
90798,2.688619
90799,3.635548
