row_id,engagement_score
89541,3.2731302
89542,3.7726555
89543,3.6085114
89544,4.088283
89545,3.2755177
89546,4.097115
89547,4.232624
89548,3.353164
89549,3.1679354
89550,4.0223064
89551,3.0775177
89552,2.971567
89553,3.8886766
89554,4.009794
89555,3.3984842
89556,3.082842
89557,3.119754
89558,3.258724
89559,3.3140411
89560,2.9677918
89561,4.303437
89562,3.7182302
89563,4.0775957
89564,3.4545703
89565,3.9032042
89566,3.0642807
89567,3.1084175
89568,2.0936408
89569,3.773181
89570,3.4205894
89571,3.8290994
89572,3.1328804
89573,2.9543633
89574,3.652122
89575,2.7521422
89576,4.075369
89577,3.204645
89578,4.0478706
89579,4.1132035
89580,4.065994
89581,4.2141643
89582,3.1614068
89583,3.5958009
89584,2.2542477
89585,3.566105
89586,3.2694669
89587,4.0447426
89588,3.6650398
89589,4.0455317
89590,4.0445886
89591,2.6304197
89592,3.3037505
89593,3.4526546
89594,3.4782124
89595,4.3868756
89596,3.566562
89597,4.0996265
89598,3.7136927
89599,2.8628817
89600,2.581341
89601,3.9216938
89602,4.0943356
89603,3.5194724
89604,2.9078472
89605,2.5945034
89606,2.9861982
89607,2.63127
89608,4.32083
89609,3.9609976
89610,2.629184
89611,3.3810396
89612,4.010411
89613,3.7054343
89614,3.2104697
89615,3.3519793
89616,3.5935242
89617,3.6225522
89618,4.08764
89619,3.3184717
89620,2.769199
89621,3.7123423
89622,3.268232
89623,3.337151
89624,3.5429213
89625,3.8046548
89626,4.2276535
89627,3.2054012
89628,3.6003292
89629,3.705541
89630,4.132353
89631,2.712331
89632,3.8432815
89633,4.364504
89634,3.5288932
89635,3.029141
89636,2.866957
89637,4.162038
89638,3.322487
89639,3.5464375
89640,4.088443
89641,3.4357786
89642,3.4414978
89643,3.6432705
89644,3.1217117
89645,3.3166034
89646,3.705104
89647,4.2177777
89648,2.313986
89649,3.276534
89650,3.5257897
89651,2.9466808
89652,3.1877623
89653,3.0724719
89654,3.0439906
89655,4.2145433
89656,3.7220545
89657,3.1766684
89658,4.0934596
89659,3.756328
89660,4.23731
89661,3.3561335
89662,3.4403603
89663,3.9595015
89664,3.7972794
89665,3.463905
89666,3.5949101
89667,2.85804
89668,3.8821244
89669,3.6347203
89670,4.455432
89671,2.8838542
89672,3.4116132
89673,3.0662522
89674,2.679148
89675,3.3221705
89676,2.8785028
89677,4.2174597
89678,3.9118965
89679,3.8869221
89680,3.5274296
89681,4.238305
89682,3.983699
89683,4.0803423
89684,3.5307076
89685,3.72393
89686,4.0256977
89687,2.604628
89688,2.414974
89689,3.854622
89690,2.9747422
89691,3.5678298
89692,2.960209
89693,4.0576987
89694,4.0419393
89695,4.316774
89696,3.464183
89697,3.4196012
89698,3.7362084
89699,3.7603207
89700,3.0492685
89701,4.130648
89702,2.6589558
89703,3.4700649
89704,4.235412
89705,3.4026744
89706,2.2043886
89707,3.885614
89708,3.6317053
89709,2.637824
89710,2.8910544
89711,2.4170883
89712,3.8325536
89713,3.3951695
89714,4.1679626
89715,2.8330648
89716,3.3381877
89717,3.048032
89718,4.0901365
89719,3.0216715
89720,2.8374934
89721,3.4338155
89722,3.939148
89723,3.1895092
89724,2.4766517
89725,3.7075558
89726,2.8283665
89727,2.7750223
89728,3.39754
89729,3.170163
89730,3.1694381
89731,4.0654097
89732,2.9001253
89733,3.1745994
89734,4.094871
89735,4.1006455
89736,3.6032712
89737,3.1719806
89738,4.2095222
89739,3.8413644
89740,3.588192
89741,3.4001486
89742,3.700697
89743,3.1143777
89744,2.8477154
89745,4.104254
89746,3.0236056
89747,3.5062625
89748,2.61815
89749,2.6955
89750,3.3422842
89751,3.4994514
89752,4.1027966
89753,3.4486244
89754,4.0741334
89755,3.6673577
89756,4.0989385
89757,2.4689436
89758,4.1181326
89759,3.5869505
89760,3.0564213
89761,3.4819653
89762,3.1594164
89763,3.2731812
89764,3.5380988
89765,3.3811707
89766,2.7104762
89767,3.5425954
89768,3.4957561
89769,4.1794395
89770,1.9517016
89771,4.239461
89772,3.3518918
89773,4.094348
89774,4.4204764
89775,3.6683102
89776,3.0663846
89777,3.9967551
89778,2.3235734
89779,3.6705248
89780,3.650122
89781,3.0618086
89782,4.2400336
89783,4.042226
89784,4.0169225
89785,4.039751
89786,4.089344
89787,3.6506052
89788,4.1786685
89789,4.1192427
89790,3.4732366
89791,4.0861244
89792,3.2305298
89793,2.891428
89794,3.1446788
89795,2.934394
89796,1.8936987
89797,3.4645436
89798,3.597294
89799,3.302099
89800,2.8094604
89801,3.028454
89802,3.5267467
89803,3.7966692
89804,2.9936862
89805,3.4746149
89806,4.165642
89807,3.302091
89808,3.655025
89809,2.5829718
89810,3.4667084
89811,3.317424
89812,3.487052
89813,3.7349095
89814,3.6890652
89815,2.6266544
89816,2.9505558
89817,3.7371686
89818,3.1804
89819,2.8623056
89820,3.223427
89821,2.8887603
89822,3.3082068
89823,3.212695
89824,3.441629
89825,4.3275547
89826,4.0661716
89827,4.079038
89828,3.122236
89829,3.1541474
89830,3.8031375
89831,4.197598
89832,3.9864867
89833,4.040089
89834,3.617727
89835,3.147178
89836,3.076111
89837,3.2799296
89838,3.400172
89839,4.3812795
89840,3.4456818
89841,3.416702
89842,3.3717015
89843,3.6528635
89844,3.7406306
89845,3.6553364
89846,3.858162
89847,2.2974753
89848,3.898215
89849,3.4100654
89850,3.2333748
89851,3.2199476
89852,3.2092316
89853,4.135169
89854,3.6773868
89855,2.9740252
89856,3.3717952
89857,3.8900383
89858,3.8003821
89859,3.56852
89860,3.1765742
89861,4.078989
89862,4.150313
89863,4.0968175
89864,2.7054396
89865,3.502528
89866,3.5238621
89867,3.38968
89868,4.0697293
89869,2.6041405
89870,3.5874944
89871,4.056006
89872,4.0147986
89873,3.6237714
89874,3.154968
89875,2.7754273
89876,3.8745441
89877,4.0213995
89878,4.0751333
89879,3.9502196
89880,3.681992
89881,3.2023635
89882,3.6336637
89883,2.99113
89884,3.3832457
89885,4.0095916
89886,4.3364534
89887,3.5397282
89888,3.5609763
89889,3.7662964
89890,4.124361
89891,3.8804235
89892,3.6478937
89893,3.537198
89894,4.045067
89895,3.4202547
89896,3.37364
89897,3.4324315
89898,3.6243808
89899,3.8221045
89900,3.8001769
89901,4.1622066
89902,3.9186144
89903,4.2788806
89904,3.714478
89905,3.2635777
89906,4.144851
89907,3.0580816
89908,3.1460803
89909,3.3981931
89910,2.4921596
89911,3.3943248
89912,3.9225926
89913,3.5063696
89914,4.328179
89915,3.9372616
89916,3.452519
89917,2.6056843
89918,3.5570514
89919,2.9236019
89920,4.0965295
89921,3.8130205
89922,3.3100307
89923,3.2659738
89924,3.7613416
89925,2.7192016
89926,3.8604908
89927,3.967315
89928,3.5177286
89929,4.0370393
89930,3.562678
89931,4.0576916
89932,3.5688682
89933,2.8228905
89934,2.1479886
89935,2.4741356
89936,3.1930451
89937,3.5941021
89938,3.0915246
89939,4.067119
89940,4.1660585
89941,3.61424
89942,4.1050215
89943,2.618369
89944,3.9788253
89945,3.6295469
89946,4.339214
89947,2.9226053
89948,3.2289355
89949,4.076406
89950,3.7779734
89951,4.0448165
89952,3.4931421
89953,3.6405187
89954,4.1528482
89955,3.7578418
89956,3.0997906
89957,3.3397584
89958,3.7112217
89959,3.6932797
89960,2.7995787
89961,4.001166
89962,3.4205391
89963,3.635652
89964,2.4671109
89965,3.2861354
89966,4.20538
89967,3.8135219
89968,3.679545
89969,3.552711
89970,3.2988956
89971,3.4408371
89972,3.4057567
89973,4.1074476
89974,4.059582
89975,3.4283931
89976,2.5495565
89977,3.9874465
89978,3.452472
89979,3.4327598
89980,3.5303073
89981,3.4940789
89982,3.8445673
89983,3.0816114
89984,4.0476046
89985,3.9799485
89986,2.7215688
89987,4.1575985
89988,3.6320481
89989,4.4415708
89990,3.7359636
89991,3.3275025
89992,4.053305
89993,3.7383428
89994,3.8459427
89995,2.7152073
89996,4.0045366
89997,4.2877097
89998,3.6199517
89999,2.6019583
90000,3.620431
90001,3.9984808
90002,3.848105
90003,3.4698193
90004,2.8754704
90005,4.0958576
90006,3.9965277
90007,3.8357532
90008,2.631368
90009,3.6324506
90010,2.8139439
90011,3.1224182
90012,3.9799905
90013,3.453836
90014,2.8549917
90015,1.9762118
90016,4.1233096
90017,3.368062
90018,3.0068822
90019,3.458476
90020,3.9484317
90021,3.5378764
90022,3.202564
90023,4.242645
90024,2.7002811
90025,3.4905193
90026,3.4836617
90027,3.5312786
90028,3.0078719
90029,4.25253
90030,2.906929
90031,4.172079
90032,3.3667147
90033,3.189291
90034,3.3311324
90035,3.400205
90036,3.6282308
90037,4.0462575
90038,3.829163
90039,3.9398968
90040,2.708926
90041,4.159307
90042,2.5852153
90043,3.397193
90044,3.4001546
90045,3.6510541
90046,3.4416833
90047,3.3408754
90048,3.8342881
90049,3.8461094
90050,3.8051689
90051,3.4948366
90052,4.126059
90053,4.1639733
90054,3.5867577
90055,3.7069645
90056,3.3046243
90057,3.7407799
90058,3.209505
90059,3.6975462
90060,3.7818124
90061,3.0625496
90062,3.7786553
90063,2.8847256
90064,4.149067
90065,3.8444583
90066,4.2376065
90067,4.1267853
90068,3.207731
90069,3.188116
90070,3.489539
90071,2.8447223
90072,2.5735419
90073,3.9598866
90074,3.4111617
90075,2.7117856
90076,4.0509357
90077,4.1057487
90078,3.9824185
90079,4.359904
90080,2.555849
90081,4.005901
90082,3.8978531
90083,3.7241743
90084,3.986365
90085,4.089502
90086,3.6281161
90087,3.5210476
90088,3.8380985
90089,3.484094
90090,3.392925
90091,3.365138
90092,4.059256
90093,4.205921
90094,3.0833938
90095,3.7097876
90096,3.032608
90097,3.353339
90098,3.866339
90099,3.7251976
90100,2.9468596
90101,3.2638054
90102,3.5117736
90103,3.521926
90104,3.6525881
90105,3.1174607
90106,4.0297184
90107,2.5729482
90108,3.9755754
90109,3.3290656
90110,4.0045285
90111,3.7180626
90112,2.5459578
90113,3.4030135
90114,1.8271925
90115,2.0892823
90116,3.8486953
90117,3.5978265
90118,2.6684475
90119,3.501228
90120,3.2151165
90121,3.98356
90122,3.205988
90123,3.642443
90124,3.3933396
90125,4.0287447
90126,3.3328474
90127,3.4599056
90128,3.3564699
90129,3.7545648
90130,4.113753
90131,3.2577596
90132,3.568724
90133,3.4528453
90134,3.0150435
90135,4.0903726
90136,3.089235
90137,3.4344256
90138,3.1746469
90139,4.3004074
90140,4.1723413
90141,2.60238
90142,3.170684
90143,2.8240016
90144,4.1203475
90145,2.948322
90146,3.1810875
90147,3.6254656
90148,4.0310936
90149,2.6919572
90150,3.9148977
90151,4.045953
90152,3.6580749
90153,4.0960884
90154,3.0430782
90155,3.7310333
90156,4.033637
90157,2.1161969
90158,3.6013293
90159,3.5851378
90160,4.091271
90161,2.2278054
90162,2.7413738
90163,3.1855288
90164,3.572584
90165,3.0299582
90166,2.9956484
90167,3.994246
90168,3.0649667
90169,4.3779535
90170,3.6334414
90171,3.9320908
90172,4.035859
90173,3.5765576
90174,3.5124586
90175,3.3896453
90176,2.941254
90177,2.4559534
90178,3.6714234
90179,2.6534135
90180,3.9488122
90181,3.032123
90182,4.0233374
90183,3.2475011
90184,3.5080752
90185,2.9148698
90186,3.3150246
90187,3.5144274
90188,3.2174788
90189,3.701955
90190,3.5868723
90191,3.9193213
90192,3.83268
90193,3.2144833
90194,3.9530153
90195,3.249363
90196,4.0779457
90197,3.5619204
90198,3.339303
90199,3.3653982
90200,3.4171357
90201,4.0587177
90202,3.2451584
90203,3.793588
90204,2.9030545
90205,4.0938725
90206,3.4221368
90207,3.246336
90208,3.9289622
90209,3.8320532
90210,3.4842565
90211,4.15365
90212,3.6514997
90213,4.1281314
90214,3.0958188
90215,3.9020631
90216,2.878409
90217,3.4300528
90218,3.7254276
90219,4.2635207
90220,2.8853436
90221,4.157857
90222,3.2853444
90223,3.035847
90224,3.4898913
90225,3.9356594
90226,3.1811113
90227,3.1059537
90228,2.5219498
90229,3.6205952
90230,2.8347483
90231,3.433409
90232,3.6218188
90233,3.2620163
90234,3.8581574
90235,4.1845417
90236,4.1795225
90237,2.7317839
90238,3.9389334
90239,4.1296463
90240,3.4226708
90241,3.9311042
90242,3.669279
90243,3.8621976
90244,4.0723896
90245,3.4733825
90246,3.3074996
90247,2.9032369
90248,3.725472
90249,3.8853784
90250,2.4169254
90251,3.7858346
90252,2.7085207
90253,4.082532
90254,2.8366675
90255,3.8994553
90256,3.004591
90257,1.3918016
90258,3.4091873
90259,2.963238
90260,3.3976212
90261,3.9667828
90262,3.566869
90263,3.6265056
90264,2.8182018
90265,3.7431738
90266,3.703246
90267,4.1972275
90268,2.9881146
90269,2.3845801
90270,3.3791628
90271,3.41667
90272,4.1984434
90273,2.8309796
90274,4.094531
90275,4.125766
90276,4.5106344
90277,4.2477846
90278,2.4389975
90279,3.7508457
90280,2.7698941
90281,3.9991176
90282,4.336966
90283,3.3527424
90284,3.3512921
90285,3.3869588
90286,2.673142
90287,3.0638657
90288,2.2467473
90289,3.4036772
90290,3.327161
90291,3.4031084
90292,3.5251482
90293,2.8691428
90294,3.1120157
90295,3.5407126
90296,3.954962
90297,2.348467
90298,4.1299753
90299,3.6153243
90300,2.5027328
90301,2.6424277
90302,4.096054
90303,4.1671042
90304,3.3432715
90305,3.7436965
90306,3.7512867
90307,3.9853055
90308,4.206946
90309,3.945215
90310,3.753708
90311,2.9915261
90312,3.7283452
90313,4.0278907
90314,3.3458247
90315,2.8832045
90316,2.4522512
90317,3.9695334
90318,3.1177578
90319,3.4960434
90320,3.5397937
90321,3.9287937
90322,4.1318917
90323,2.7543335
90324,3.2735207
90325,3.1314793
90326,3.977927
90327,3.4363847
90328,3.541972
90329,3.8332243
90330,3.5324395
90331,3.6855001
90332,4.197631
90333,2.4480138
90334,3.892748
90335,4.037904
90336,3.2837842
90337,3.6550364
90338,2.9779263
90339,3.5543272
90340,3.6724675
90341,3.7895944
90342,3.246888
90343,3.1773324
90344,3.501204
90345,3.6984057
90346,3.3775592
90347,3.0142624
90348,3.375734
90349,2.5890508
90350,2.9157994
90351,4.03575
90352,3.1729863
90353,3.3434932
90354,4.0654836
90355,3.1390736
90356,3.180993
90357,4.044036
90358,4.2673373
90359,2.664831
90360,4.2630105
90361,3.595312
90362,3.8933115
90363,2.7494059
90364,3.0617156
90365,3.3014894
90366,2.5510664
90367,4.306807
90368,2.470278
90369,4.1358814
90370,3.0621383
90371,2.6992924
90372,3.5591857
90373,3.4347181
90374,3.8985035
90375,2.90848
90376,3.6109428
90377,3.419788
90378,3.9346664
90379,3.3236344
90380,3.7343915
90381,3.2842493
90382,2.8025727
90383,4.229795
90384,2.6844363
90385,3.1563122
90386,3.8902595
90387,3.3935413
90388,4.154861
90389,3.5561523
90390,3.8407538
90391,3.872785
90392,2.454223
90393,4.261618
90394,2.9395232
90395,3.411568
90396,4.072137
90397,3.846218
90398,4.157897
90399,3.9788883
90400,3.0082002
90401,3.2033
90402,3.0170527
90403,1.9983094
90404,3.6780303
90405,3.2242544
90406,3.0348725
90407,3.634842
90408,4.195642
90409,3.95267
90410,3.3769188
90411,2.9557729
90412,3.781774
90413,3.8674564
90414,4.0702615
90415,4.099732
90416,2.2371864
90417,4.084451
90418,2.557675
90419,3.0246632
90420,3.1257236
90421,4.094995
90422,3.698238
90423,3.7509718
90424,3.348166
90425,3.622935
90426,2.9828305
90427,3.9979343
90428,3.572119
90429,3.5346262
90430,3.9489162
90431,3.819257
90432,3.9364183
90433,3.5372448
90434,4.3085284
90435,3.645127
90436,3.346795
90437,2.8009615
90438,3.9083426
90439,2.7665746
90440,3.3244097
90441,3.258884
90442,4.0944815
90443,4.112611
90444,3.3412254
90445,2.3822546
90446,4.1128364
90447,2.7957625
90448,4.0402727
90449,4.1186857
90450,2.203502
90451,4.139401
90452,3.7012784
90453,3.2832942
90454,3.2744792
90455,2.574262
90456,4.2951717
90457,3.3463886
90458,3.5078022
90459,2.3827555
90460,3.5005116
90461,4.11854
90462,4.1211185
90463,2.6225357
90464,2.8159697
90465,3.535492
90466,2.7594266
90467,3.4775329
90468,3.4337807
90469,2.9422355
90470,3.7349684
90471,3.6684494
90472,3.4595647
90473,4.164776
90474,4.255646
90475,3.082185
90476,4.097115
90477,3.913917
90478,3.1621206
90479,3.4817963
90480,3.3254457
90481,3.2642572
90482,3.244467
90483,4.3138947
90484,2.7948403
90485,3.958067
90486,3.710812
90487,3.7112799
90488,3.6002479
90489,3.5118408
90490,4.080211
90491,2.5536811
90492,4.2797494
90493,4.291546
90494,3.667451
90495,3.3916905
90496,3.6763027
90497,3.301774
90498,3.3371103
90499,4.040947
90500,2.6235685
90501,3.773081
90502,3.6559865
90503,3.8829474
90504,3.2721345
90505,3.0382538
90506,3.717051
90507,2.4905083
90508,3.4395893
90509,3.7337608
90510,3.6653228
90511,3.401371
90512,3.9505298
90513,2.2876406
90514,3.378385
90515,3.2619486
90516,2.5100455
90517,3.3420482
90518,3.7680876
90519,2.6643548
90520,3.9589515
90521,3.6628208
90522,3.9321423
90523,2.5267713
90524,4.0039406
90525,3.147349
90526,4.1483107
90527,4.3452725
90528,1.915244
90529,3.517428
90530,3.977977
90531,2.5632837
90532,4.070672
90533,3.5926626
90534,2.888127
90535,3.1878846
90536,3.7427218
90537,3.5565429
90538,3.8764307
90539,3.6932461
90540,4.033094
90541,3.640257
90542,3.6990294
90543,4.0838413
90544,3.7133305
90545,3.5926268
90546,4.074832
90547,3.0509741
90548,3.5831382
90549,4.0523224
90550,3.4856477
90551,4.382888
90552,3.0021281
90553,3.9446516
90554,2.8583498
90555,4.109915
90556,2.4520726
90557,3.8785086
90558,4.120822
90559,3.4339063
90560,4.079132
90561,3.4869325
90562,3.7410998
90563,3.7941372
90564,3.0758717
90565,3.0765965
90566,4.0449424
90567,4.147365
90568,4.0886297
90569,4.2286315
90570,3.979321
90571,3.3886287
90572,3.4648342
90573,2.9925458
90574,2.5836039
90575,4.220539
90576,4.1213694
90577,3.630936
90578,3.3440764
90579,3.978524
90580,3.3712294
90581,2.5562885
90582,3.5084162
90583,3.0178616
90584,2.2302744
90585,3.0925853
90586,3.883863
90587,3.3510616
90588,3.7642322
90589,3.470859
90590,3.973179
90591,3.6224222
90592,4.1168876
90593,3.4753296
90594,3.711451
90595,3.015734
90596,4.5941877
90597,3.907335
90598,3.7189069
90599,2.7479393
90600,3.9543378
90601,3.572223
90602,3.5079627
90603,3.201981
90604,3.687914
90605,2.5572364
90606,4.125935
90607,4.097782
90608,4.14716
90609,2.98458
90610,4.118553
90611,3.6038163
90612,3.158099
90613,3.2046952
90614,2.8541555
90615,1.9764721
90616,2.9169667
90617,3.504188
90618,2.0101123
90619,1.8391621
90620,3.983621
90621,4.0424438
90622,3.6814446
90623,3.6426737
90624,2.8652697
90625,2.7626648
90626,4.2603397
90627,3.399607
90628,3.5213075
90629,3.6200242
90630,2.3973298
90631,3.3703456
90632,3.552575
90633,3.6724653
90634,3.655622
90635,3.2503355
90636,4.0449853
90637,4.0321813
90638,3.5794396
90639,3.424613
90640,3.5802932
90641,4.089085
90642,1.906767
90643,3.1310973
90644,4.3442926
90645,3.7120998
90646,4.277683
90647,3.195779
90648,3.3231356
90649,2.7484071
90650,3.1143517
90651,3.3192499
90652,4.073404
90653,4.213901
90654,3.3302038
90655,3.5410748
90656,2.6866462
90657,2.74081
90658,2.5547829
90659,3.8802109
90660,4.125433
90661,3.9455023
90662,3.826961
90663,3.847144
90664,4.24985
90665,2.6420937
90666,4.0983257
90667,3.2199035
90668,4.367217
90669,2.7635746
90670,3.3890333
90671,3.6706982
90672,3.8689234
90673,4.052617
90674,3.7024953
90675,2.803324
90676,3.767439
90677,2.037483
90678,3.7027097
90679,4.1051955
90680,3.0159519
90681,4.065994
90682,3.0711236
90683,4.0297256
90684,2.4313295
90685,3.4378855
90686,3.4062593
90687,3.5491896
90688,3.0010521
90689,3.7855384
90690,3.4818854
90691,3.36848
90692,3.6480544
90693,3.6348612
90694,3.5823884
90695,3.6921709
90696,3.319347
90697,2.97846
90698,2.5505793
90699,4.041444
90700,3.8394108
90701,3.3178682
90702,3.038012
90703,3.9439952
90704,3.7169218
90705,3.1697605
90706,3.1501913
90707,3.7658775
90708,3.8553193
90709,2.9681444
90710,2.9426062
90711,3.1884093
90712,4.144383
90713,3.4677293
90714,3.4392579
90715,3.041766
90716,3.142149
90717,3.0313573
90718,2.8411088
90719,3.6647162
90720,3.868255
90721,4.0660152
90722,4.1314015
90723,2.4450562
90724,3.8012037
90725,3.687385
90726,3.201865
90727,3.862908
90728,3.6491659
90729,3.4934921
90730,3.1743531
90731,4.1243052
90732,3.4117541
90733,3.8829997
90734,3.4431288
90735,3.8470812
90736,3.0796347
90737,3.4681315
90738,2.388187
90739,4.031832
90740,2.551048
90741,4.45913
90742,3.6209571
90743,2.917279
90744,4.172011
90745,3.548982
90746,2.656047
90747,2.8228247
90748,3.4966667
90749,3.5119932
90750,3.3207107
90751,3.6352997
90752,2.412624
90753,3.99882
90754,2.9352202
90755,2.733197
90756,3.0680969
90757,3.2394874
90758,4.081428
90759,2.685196
90760,3.6575165
90761,3.1672869
90762,3.3895702
90763,4.2664766
90764,2.624935
90765,3.9362626
90766,3.5244248
90767,3.2140875
90768,3.4158535
90769,3.2025752
90770,3.0441854
90771,3.232936
90772,4.138816
90773,3.0758305
90774,3.9611197
90775,2.6365929
90776,3.7206914
90777,3.9921432
90778,3.3097777
90779,3.5916357
90780,3.2814927
90781,3.0431607
90782,3.439219
90783,3.531906
90784,3.306596
90785,3.189188
90786,3.5468967
90787,3.9013882
90788,3.983952
90789,3.5009637
90790,3.0655684
90791,3.6654165
90792,3.595574
90793,3.317746
90794,2.5895977
90795,4.0483174
90796,3.4157894
90797,3.8084338
90798,2.5680904
90799,3.663254
90800,3.7533774
90801,3.1974978
90802,3.740346
90803,2.9723513
